,Source.Name,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
4041,FinancialTimesv3_May.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,0,0,0,0,Ads Uploader for Twitter,"Norway will slash oil output by 13%, the first time that western Europe’s largest crude producer had reduced production in 18 years. https://t.co/ACLS8TUvu7"
69,FinancialTimesv3_0502.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,0,0,0,0,Ads Uploader for Twitter,"As a result of the WeWork losses, SoftBank said it now expects a net loss of ¥900bn for the fiscal year. https://t.co/75wm6KU9L1"
51,FinancialTimesv3_0502.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,0,0,0,0,Ads Uploader for Twitter,"As coronavirus has swept across the US, it has also ravaged the country’s healthcare system. The US spends far more on healthcare than any other country — $3.6tn a year, more than 17% of its GDP https://t.co/NlTAvJYcfK"
4021,FinancialTimesv3_May.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,0,0,0,0,Ads Uploader for Twitter,"As coronavirus has swept across the US, it has also ravaged the country’s healthcare system. The US spends far more on healthcare than any other country — $3.6tn a year, more than 17% of its GDP https://t.co/Hjp6HDA5PX"
4106,FinancialTimesv3_May1000.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,2,0,0,1,,
4096,FinancialTimesv3_May1000.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,25,1,0,16,,
4050,FinancialTimesv3_May.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,0,0,0,0,Ads Uploader for Twitter,The payments group had predicted vindication from a special audit — it did not arrive. https://t.co/1xw6laj2ph
600,FinancialTimesv3_0509.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,26,5,5,26,Ads Uploader for Twitter,"Autocrats are not immune to the coronavirus, writes Philip Stephens, the FT’s chief political commentator. Xi Jinping and Vladimir Putin have proven to be the biggest losers from the pandemic. https://t.co/gcLSIpLZFC"
68,FinancialTimesv3_0502.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,2,0,0,3,Ads Uploader for Twitter,Police in Hong Kong cited social distancing laws to break up pro-democracy protests on two consecutive days this week as the easing of coronavirus restrictions raised the prospect of renewed demonstrations. https://t.co/cjP2CPmLaQ
597,FinancialTimesv3_0509.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,2,0,0,1,Ads Uploader for Twitter,Federal Reserve chairman Jay Powell dispelled investors’ hopes for a quick economic rebound from the coronavirus crisis. ‘The chances are that it won’t go right back to where we were.’ https://t.co/BXz2dQzpym
4024,FinancialTimesv3_May.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,2,0,0,1,Ads Uploader for Twitter,Federal Reserve chairman Jay Powell dispelled investors’ hopes for a quick economic rebound from the coronavirus crisis. ‘The chances are that it won’t go right back to where we were.’ https://t.co/BXz2dQzpym
4016,FinancialTimesv3_May.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,0,0,0,0,Ads Uploader for Twitter,Federal Reserve chairman Jay Powell dispelled investors’ hopes for a quick economic rebound from the coronavirus crisis. ‘The chances are that it won’t go right back to where we were.’ https://t.co/ssUmbtZjaw
4094,FinancialTimesv3_May1000.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,1,0,0,0,,
4040,FinancialTimesv3_May.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,1,0,0,0,Ads Uploader for Twitter,"LG Display posted a record loss for the fiscal year, while Samsung Electronics plans to pull out of the large LCD panel business entirely. https://t.co/ZI0McYcZhU"
595,FinancialTimesv3_0509.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,0,0,0,0,Ads Uploader for Twitter,Federal Reserve chairman Jay Powell dispelled investors’ hopes for a quick economic rebound from the coronavirus crisis. ‘The chances are that it won’t go right back to where we were.’ https://t.co/4QgY0g5rsw
4087,FinancialTimesv3_May1000.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,1,0,2,2,,
594,FinancialTimesv3_0509.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,0,0,0,0,Ads Uploader for Twitter,"As coronavirus has swept across the US, it has also ravaged the country’s healthcare system. The US spends far more on healthcare than any other country — $3.6tn a year, more than 17% of its GDP https://t.co/Hjp6HDA5PX"
4022,FinancialTimesv3_May.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,0,0,0,0,Ads Uploader for Twitter,Federal Reserve chairman Jay Powell dispelled investors’ hopes for a quick economic rebound from the coronavirus crisis. ‘The chances are that it won’t go right back to where we were.’ https://t.co/4QgY0g5rsw
4046,FinancialTimesv3_May.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,27,4,0,15,Ads Uploader for Twitter,The slump in energy demand this year will be far greater than the impact of the financial crisis — leading to seven times as much demand destruction. https://t.co/lTCQc8ez1U
49,FinancialTimesv3_0502.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,62,7,6,16,Ads Uploader for Twitter,"As coronavirus has swept across the US, it has also ravaged the country’s healthcare system. The US spends far more on healthcare than any other country — $3.6tn a year, more than 17% of its GDP https://t.co/kxkfCmJbV4"
75,FinancialTimesv3_0502.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,1,0,2,2,Ads Uploader for Twitter,The diplomatic skirmish between Beijing and Canberra comes as tensions grow between China and western nations. https://t.co/XFks6jL5pp
4111,FinancialTimesv3_May1000.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,2,0,0,0,,
4099,FinancialTimesv3_May1000.csv,4898091,01/05/2020 08:48, ,1.25613e+18,en,0,0,0,0,,
587,FinancialTimesv3_0509.csv,4898091,01/05/2020 09:30, ,1.25614e+18,en,6,2,0,3,SocialFlow,Discovered something new? Returned to an old favourite? Looking for a recommendation? Join FT film critic Danny Leigh for a live Q&amp;A on the films to watch in lockdown at 12pm and 5pm on May 1 https://t.co/89qsEBrnBh
4112,FinancialTimesv3_May1000.csv,4898091,01/05/2020 09:53, ,1.25614e+18,en,47,6,9,31,,
586,FinancialTimesv3_0509.csv,4898091,01/05/2020 09:53, ,1.25614e+18,en,47,6,9,31,Twitter Web App,"What are the latest figures? 

The worldwide daily death toll rose by 5,801 on Thursday bringing the total to 214,436 https://t.co/gLMlsQUpai https://t.co/mYFoPxD94p"
4013,FinancialTimesv3_May.csv,4898091,01/05/2020 09:53, ,1.25614e+18,en,47,6,9,31,Twitter Web App,"What are the latest figures? 

The worldwide daily death toll rose by 5,801 on Thursday bringing the total to 214,436 https://t.co/gLMlsQUpai https://t.co/mYFoPxD94p"
37,FinancialTimesv3_0502.csv,4898091,01/05/2020 10:30, ,1.25615e+18,en,109,13,13,50,SocialFlow,"'The word of the ruling family holds more weight than science. For now America must live with government of the Trumps, by the Trumps and for the Trumps,' Edward Luce writes https://t.co/VHPV3wJUTd"
4005,FinancialTimesv3_May.csv,4898091,01/05/2020 13:00, ,1.25619e+18,en,26,3,3,13,SocialFlow,"'Keeping people one metre apart at entrances and exits and toilet areas is impossible. We would reduce capacity by around 60% to 70%,' said Tobias Jackson, operations director of Adventure Bar, a 10-strong London chain https://t.co/fhQzw9hmJ8"
28,FinancialTimesv3_0502.csv,4898091,01/05/2020 14:30, ,1.25621e+18,en,68,0,1,29,SocialFlow,Tim Harford: The virus has taught us that our way of life is more vulnerable than we might hope. It has taught us the importance of making sacrifices now to prepare for predictable risks in the future https://t.co/IIaUtVGDSo
4116,FinancialTimesv3_May1000.csv,4898091,01/05/2020 14:30, ,1.25621e+18,en,68,0,1,29,,
4000,FinancialTimesv3_May.csv,4898091,01/05/2020 15:30, ,1.25623e+18,en,50,8,5,45,SocialFlow,The European Central Bank’s chief economist has warned it is likely to take at least three years for the eurozone economy to fully recover from the 'extraordinary and severe shock' of the coronavirus pandemic https://t.co/kR3LwwYdgl
4120,FinancialTimesv3_May1000.csv,4898091,01/05/2020 17:01, ,1.25625e+18,en,0,0,0,2,,
3995,FinancialTimesv3_May.csv,4898091,01/05/2020 17:01, ,1.25625e+18,en,0,0,0,2,Twitter Web App,RT @FTLifeArts: Lots of movie chat going on today with FT film critic Danny Leigh – and he's doing another round of the same live Q&amp;A at 5p…
21,FinancialTimesv3_0502.csv,4898091,01/05/2020 17:01, ,1.25625e+18,en,0,0,0,2,Twitter Web App,RT @FTLifeArts: Lots of movie chat going on today with FT film critic Danny Leigh – and he's doing another round of the same live Q&amp;A at 5p…
3994,FinancialTimesv3_May.csv,4898091,01/05/2020 17:30, ,1.25626e+18,en,70,8,9,32,SocialFlow,"Illustration of the week: The sharpest drop in US GDP since 2008 is threatening to unravel Donald Trump’s re-election plans. The US president is hoping that the economy will bounce back sharply when the pandemic is contained, in time for the 2020 election https://t.co/IvEshAPAkn"
16,FinancialTimesv3_0502.csv,4898091,01/05/2020 19:30, ,1.25629e+18,en,0,0,0,20,SocialFlow,"RT @rkapkap: Sweden - ""rather than seeing its economy hold up far better at the cost of more deaths, it is in the same economic boat as the…"
563,FinancialTimesv3_0509.csv,4898091,01/05/2020 19:30, ,1.25629e+18,en,0,0,0,20,SocialFlow,"RT @rkapkap: Sweden - ""rather than seeing its economy hold up far better at the cost of more deaths, it is in the same economic boat as the…"
13,FinancialTimesv3_0502.csv,4898091,01/05/2020 20:59, ,1.25631e+18,en,32,4,0,25,SocialFlow,"Just published: front page of FT Weekend, UK edition, Saturday 2 May            https://t.co/aJK4jM3WaQ https://t.co/xmcpOtKn6P"
3986,FinancialTimesv3_May.csv,4898091,01/05/2020 21:00, ,1.25631e+18,en,11,1,0,13,SocialFlow,What is the R number? It's become the most-watched indicator of governments' success in suppressing coronavirus outbreaks and when to ease social distancing measures. https://t.co/CA7pMwzxZo
3981,FinancialTimesv3_May.csv,4898091,01/05/2020 23:00, ,1.25634e+18,en,57,9,3,17,SocialFlow,Could Twin Peaks be the perfect lockdown TV? https://t.co/3jAvXCFM0k
554,FinancialTimesv3_0509.csv,4898091,01/05/2020 23:00, ,1.25634e+18,en,57,9,3,17,SocialFlow,Could Twin Peaks be the perfect lockdown TV? https://t.co/3jAvXCFM0k
7,FinancialTimesv3_0502.csv,4898091,01/05/2020 23:00, ,1.25634e+18,en,57,9,3,17,SocialFlow,Could Twin Peaks be the perfect lockdown TV? https://t.co/3jAvXCFM0k
552,FinancialTimesv3_0509.csv,4898091,01/05/2020 23:07, ,1.25634e+18,en,39,3,2,12,SocialFlow,Life after lockdown: welcome to the empty-chair economy https://t.co/rLVBXio1mq
3978,FinancialTimesv3_May.csv,4898091,01/05/2020 23:30, ,1.25635e+18,en,46,2,4,22,SocialFlow,"As well as being a virus safe-haven, New Zealand may be the ideal place to do business, says Simon Kuper https://t.co/Unb0dhxxZo"
3977,FinancialTimesv3_May.csv,4898091,01/05/2020 23:31, ,1.25635e+18,en,25,1,2,8,SocialFlow,Biggest US energy groups lay out oil crash strategy https://t.co/zdBoGMTjXU
3976,FinancialTimesv3_May.csv,4898091,02/05/2020 00:00, ,1.25636e+18,en,18,0,1,0,SocialFlow,Want to ride alongside Chris Froome? This could be your best chance https://t.co/EAeE2pw5Nk
3975,FinancialTimesv3_May.csv,4898091,02/05/2020 00:30, ,1.25637e+18,en,13,5,1,10,SocialFlow,The Covid-19 pandemic has ushered in a reckoning for the £2.2tn fashion and luxury industries — much of it around sustainability (and fashion’s lack thereof). What will emerge? https://t.co/dgVFMZFNgz
547,FinancialTimesv3_0509.csv,4898091,02/05/2020 00:59, ,1.25637e+18,en,8,1,0,7,SocialFlow,Murdochs hire US television news veteran for UK video push https://t.co/pukJJBF9Yy
4130,FinancialTimesv3_May1000.csv,4898091,02/05/2020 02:30, ,1.2564e+18,en,25,5,2,19,,
539,FinancialTimesv3_0509.csv,4898091,02/05/2020 04:05, ,1.25642e+18,en,7,0,0,3,SocialFlow,New podcast! This week @FTCultureCall asks: how is culture adapting to quarantine? Plus the FT's film critic @dannytheleigh talks about the future of movies – and which little-known films we should all be watching now. Listen &amp; subscribe: https://t.co/JTaLU0pNtC https://t.co/3KAQy6pj1T
4132,FinancialTimesv3_May1000.csv,4898091,02/05/2020 04:28, ,1.25643e+18,en,18,0,0,12,,
536,FinancialTimesv3_0509.csv,4898091,02/05/2020 05:00, ,1.25643e+18,en,0,0,0,31,SocialFlow,"RT @GuyChazan: ""The Belgian trade association Belgapom is urging people to eat an extra portion of fries a week to reduce its 750,000 tonne…"
533,FinancialTimesv3_0509.csv,4898091,02/05/2020 09:37, ,1.2565e+18,en,57,4,4,41,SocialFlow,What are the latest figures? https://t.co/IKnn7friSx
3955,FinancialTimesv3_May.csv,4898091,02/05/2020 12:37, ,1.25655e+18,en,58,2,3,23,SocialFlow,Italy’s corporate reopening stirs fears over more deaths https://t.co/gTYFnBVlIn
4137,FinancialTimesv3_May1000.csv,4898091,02/05/2020 15:10, ,1.25659e+18,en,18,2,0,10,,
525,FinancialTimesv3_0509.csv,4898091,02/05/2020 15:10, ,1.25659e+18,en,18,2,0,10,SocialFlow,How an unproven drug became a bellwether for global stocks https://t.co/CcnD5Kseiy
4138,FinancialTimesv3_May1000.csv,4898091,02/05/2020 15:10, ,1.25659e+18,en,43,1,3,13,,
3949,FinancialTimesv3_May.csv,4898091,02/05/2020 16:20, ,1.2566e+18,en,27,3,1,11,SocialFlow,How do I make the most of leftovers? https://t.co/W2l7Ra6pC2
4143,FinancialTimesv3_May1000.csv,4898091,03/05/2020 02:30, ,1.25676e+18,en,256,31,17,130,,
3942,FinancialTimesv3_May.csv,4898091,03/05/2020 05:04, ,1.2568e+18,en,21,0,1,6,SocialFlow,No time to sift through hundreds of online workouts? No problem. The FT's resident In Shape Person tested loads and found three online HIIT classes for a serious sweat at home https://t.co/wQWwu0zl0b
3940,FinancialTimesv3_May.csv,4898091,03/05/2020 05:08, ,1.2568e+18,en,27,2,2,10,SocialFlow,Lebanon gripped by prime minister’s feud with bank governor https://t.co/iihX832Env
509,FinancialTimesv3_0509.csv,4898091,03/05/2020 08:53, ,1.25685e+18,en,29,2,4,17,SocialFlow,China tourism numbers bounce back during Labour Day holiday https://t.co/8j2RrYVaLB
3935,FinancialTimesv3_May.csv,4898091,03/05/2020 09:00, ,1.25686e+18,en,41,1,0,18,SocialFlow,We're proud to join news media around the world to support a free and vital press on #WorldPressFreedomDay https://t.co/gHsN22FLI3 https://t.co/Id0Z44Idgt
4150,FinancialTimesv3_May1000.csv,4898091,03/05/2020 10:18, ,1.25688e+18,en,567,12,27,542,,
3933,FinancialTimesv3_May.csv,4898091,03/05/2020 10:18, ,1.25688e+18,en,567,12,27,542,SocialFlow,Allegations of doctored films fuel concerns about Beijing propaganda https://t.co/9bmUB6KGfY
502,FinancialTimesv3_0509.csv,4898091,03/05/2020 11:32, ,1.25689e+18,en,47,4,8,19,SocialFlow,El Salvador wields heavy hand to contain murder rate https://t.co/DnzROjtAKe
3930,FinancialTimesv3_May.csv,4898091,03/05/2020 11:32, ,1.25689e+18,en,26,3,3,14,SocialFlow,"Online criminals thrive on pandemic and weak policing, EU commissioner warns https://t.co/6Ol6XuHTHF"
501,FinancialTimesv3_0509.csv,4898091,03/05/2020 12:29, ,1.25691e+18,en,24,2,4,16,SocialFlow,"After lockdowns, economic sunlight or a long hard slog? https://t.co/Ks7SLAg5wt"
4157,FinancialTimesv3_May1000.csv,4898091,03/05/2020 15:01, ,1.25695e+18,en,20,0,1,4,,
495,FinancialTimesv3_0509.csv,4898091,03/05/2020 16:11, ,1.25696e+18,en,27,1,4,14,SocialFlow,Russia’s Covid-19 cases surge as fears over extent of outbreak grow https://t.co/DTskl1YT79
494,FinancialTimesv3_0509.csv,4898091,03/05/2020 16:15, ,1.25697e+18,en,16,1,1,6,SocialFlow,You can now access our free coronavirus content on Telegram. The Financial Times has just launched a channel on the chat app to update you on the best of our content about the outbreak. Click on this article and sign up: https://t.co/1bsTx0H4d1
3921,FinancialTimesv3_May.csv,4898091,03/05/2020 16:15, ,1.25697e+18,en,16,1,1,6,SocialFlow,You can now access our free coronavirus content on Telegram. The Financial Times has just launched a channel on the chat app to update you on the best of our content about the outbreak. Click on this article and sign up: https://t.co/1bsTx0H4d1
3920,FinancialTimesv3_May.csv,4898091,03/05/2020 17:03, ,1.25698e+18,en,36,0,0,12,SocialFlow,"‘After five weeks in lockdown, I could probably shed a few pounds just by cutting my hair.’ Robert Shrimsley fills us in on his custom-made lockdown diet https://t.co/5VTEMIGEQh"
3918,FinancialTimesv3_May.csv,4898091,03/05/2020 17:19, ,1.25698e+18,en,30,1,4,12,SocialFlow,US options exchanges prepare to reopen trading floors https://t.co/cmq3MmEHIQ
3919,FinancialTimesv3_May.csv,4898091,03/05/2020 17:19, ,1.25698e+18,en,24,1,1,8,SocialFlow,"US jobs data, BoE meeting, ECB bond ruling https://t.co/LZ4yo4Szp7"
4164,FinancialTimesv3_May1000.csv,4898091,03/05/2020 17:28, ,1.25698e+18,en,20,3,3,11,,
4165,FinancialTimesv3_May1000.csv,4898091,03/05/2020 17:41, ,1.25699e+18,en,33,3,5,11,,
485,FinancialTimesv3_0509.csv,4898091,03/05/2020 18:08, ,1.25699e+18,en,16,0,1,2,SocialFlow,Basketball tech used to fight Covid-19 on factory floor https://t.co/2HaXMoKGcb
3912,FinancialTimesv3_May.csv,4898091,03/05/2020 18:08, ,1.25699e+18,en,16,0,1,2,SocialFlow,Basketball tech used to fight Covid-19 on factory floor https://t.co/2HaXMoKGcb
4166,FinancialTimesv3_May1000.csv,4898091,03/05/2020 18:08, ,1.25699e+18,en,25,1,2,17,,
3910,FinancialTimesv3_May.csv,4898091,03/05/2020 21:45, ,1.25705e+18,en,74,6,3,39,SocialFlow,Just published: front page of the Financial Times international edition Monday May 4 https://t.co/qiAJBT7uIH https://t.co/CyatIlHiaH
483,FinancialTimesv3_0509.csv,4898091,03/05/2020 21:45, ,1.25705e+18,en,74,6,3,39,SocialFlow,Just published: front page of the Financial Times international edition Monday May 4 https://t.co/qiAJBT7uIH https://t.co/CyatIlHiaH
3909,FinancialTimesv3_May.csv,4898091,03/05/2020 21:50, ,1.25705e+18,en,44,8,3,29,SocialFlow,Just published: front page of the Financial Times UK edition Monday May 4 https://t.co/kUYMCX1IcZ https://t.co/vb1YnwTm1f
4169,FinancialTimesv3_May1000.csv,4898091,04/05/2020 01:00, ,1.2571e+18,en,13,0,1,6,,
478,FinancialTimesv3_0509.csv,4898091,04/05/2020 03:13, ,1.25713e+18,en,27,3,3,10,SocialFlow,Run on toilets leaves Japanese lavatory makers flush with orders https://t.co/pHe509qVWb
3903,FinancialTimesv3_May.csv,4898091,04/05/2020 03:29, ,1.25714e+18,en,33,5,12,28,SocialFlow,India cracks down on Muslims under cover of coronavirus https://t.co/eMnOTRH4Mc
475,FinancialTimesv3_0509.csv,4898091,04/05/2020 03:31, ,1.25714e+18,en,28,2,5,11,SocialFlow,US looks to exploit anger over Beijing’s South China Sea ambitions https://t.co/yC3AphSTZk
3900,FinancialTimesv3_May.csv,4898091,04/05/2020 05:00, ,1.25716e+18,en,32,1,8,19,Twitter Web App,"Although China’s pharmaceutical industry has matured in recent years, it is still better at incremental innovation than major breakthroughs https://t.co/KdYd6JdV8l"
3899,FinancialTimesv3_May.csv,4898091,04/05/2020 05:20, ,1.25716e+18,en,50,7,4,20,Twitter Web App,"The early weeks of Japan’s coronavirus outbreak triggered twin bouts of panic buying: one of toilet paper, and another on toilets themselves https://t.co/5I7dK1rDTd"
3897,FinancialTimesv3_May.csv,4898091,04/05/2020 06:00, ,1.25717e+18,en,52,4,4,25,SocialFlow,Rana Foroohar: If economists are going to help solve the world’s biggest problems — from pandemics and climate change to deglobalisation and inequality — they must think outside the box https://t.co/h79JBGG7NM
470,FinancialTimesv3_0509.csv,4898091,04/05/2020 06:00, ,1.25717e+18,en,52,4,4,25,SocialFlow,Rana Foroohar: If economists are going to help solve the world’s biggest problems — from pandemics and climate change to deglobalisation and inequality — they must think outside the box https://t.co/h79JBGG7NM
4175,FinancialTimesv3_May1000.csv,4898091,04/05/2020 06:40, ,1.25718e+18,en,42,4,3,21,,
468,FinancialTimesv3_0509.csv,4898091,04/05/2020 06:40, ,1.25718e+18,en,42,4,3,21,Twitter Web App,The FT View: The worldwide lockdown of economic activity inflicts most pain on those who can afford it the least https://t.co/n8HoPJ1C5H
3893,FinancialTimesv3_May.csv,4898091,04/05/2020 07:21, ,1.25719e+18,en,85,4,10,58,Twitter Web App,"China has continued to assert its dominance in the South China Sea even as its rival claimants have focused on the health crisis. ‘Their harassment has not served them well,’ a US diplomat in the region said https://t.co/eicYeHaKBi"
459,FinancialTimesv3_0509.csv,4898091,04/05/2020 09:30, ,1.25723e+18,en,23,5,4,7,SocialFlow,Do MBAs have a place in a post-pandemic world? Join the FT’s Jonathan Moules for a live Q&amp;A on May 4 at 12pm and 5pm UK time https://t.co/qMAltWa8lO
4180,FinancialTimesv3_May1000.csv,4898091,04/05/2020 10:00, ,1.25723e+18,en,19,1,1,11,,
455,FinancialTimesv3_0509.csv,4898091,04/05/2020 10:30, ,1.25724e+18,en,34,2,5,12,SocialFlow,"KMPG was lauded for the speed with which NHS Nightingale hospitals, such as the one at the ExCel centre in London, were set up, but questions have since arisen on the transparency of the contract https://t.co/YSOej3gpjH"
452,FinancialTimesv3_0509.csv,4898091,04/05/2020 12:00, ,1.25726e+18,en,47,12,19,36,SocialFlow,"In the space of two months Covid-19 has laid waste to both Putin's political agenda and the economic model that underpins his regime, turning 2020 from a year scripted to usher in another decade of his rule into one that could undermine his supremacy https://t.co/Hx6n74JMjK"
3879,FinancialTimesv3_May.csv,4898091,04/05/2020 12:00, ,1.25726e+18,en,47,12,19,36,SocialFlow,"In the space of two months Covid-19 has laid waste to both Putin's political agenda and the economic model that underpins his regime, turning 2020 from a year scripted to usher in another decade of his rule into one that could undermine his supremacy https://t.co/Hx6n74JMjK"
3877,FinancialTimesv3_May.csv,4898091,04/05/2020 12:30, ,1.25727e+18,en,78,3,7,40,SocialFlow,Head to head: Two experts debate the long-term impact on inflation of the Covid-19 rescue packages https://t.co/bB0Vw3OSrk
450,FinancialTimesv3_0509.csv,4898091,04/05/2020 12:30, ,1.25727e+18,en,78,3,7,40,SocialFlow,Head to head: Two experts debate the long-term impact on inflation of the Covid-19 rescue packages https://t.co/bB0Vw3OSrk
3874,FinancialTimesv3_May.csv,4898091,04/05/2020 13:44, ,1.25729e+18,en,27,1,1,17,Twitter Web App,"Spain is heading for a political confrontation over its harsh lockdown, as the country’s daily coronavirus death toll remains at virtually its lowest point since the measure was imposed over seven weeks ago https://t.co/my8xRPN70V"
445,FinancialTimesv3_0509.csv,4898091,04/05/2020 14:30, ,1.2573e+18,en,24,0,0,9,SocialFlow,"Leading in a crisis: Retail boss James Timpson once visited dozens of Timpson stores each week. Now he sits in his home in north-west England, trying to work out how 5,400 employees and more than 2,100 stores will reactivate after the pandemic
https://t.co/9upP4R4mxX"
